Age,Balance,IsActiveMember,Gender_encoded,Exited
42,164951.56,0,0,0
27,153325.1,1,0,0
47,134032.01,0,1,0
32,125445.04,1,1,0
35,126077.43,1,1,0
31,0.0,1,1,0
28,90371.09,1,1,0
40,0.0,1,1,0
47,142802.02,1,1,0
28,90537.16,1,1,0
44,0.0,1,1,0
23,156123.73,0,1,0
35,0.0,0,1,0
38,141074.59,0,0,1
59,0.0,1,0,0
42,117899.95,0,1,0
33,0.0,1,0,0
26,166257.96,1,0,0
46,0.0,0,1,0
64,169362.43,0,1,1
26,205962.0,0,0,0
24,0.0,0,1,1
68,126061.51,1,0,0
21,105627.95,1,1,0
32,100606.02,0,0,0
38,0.0,1,1,0
38,0.0,1,0,0
32,138171.1,1,1,0
31,139395.08,1,1,0
29,0.0,1,0,0
37,0.0,1,1,0
50,109062.28,1,1,1
40,89994.71,1,1,0
36,0.0,0,0,0
59,103996.74,1,0,0
34,175111.11,1,0,0
49,66079.45,0,1,1
33,148055.74,0,0,0
36,0.0,1,0,1
31,0.0,0,1,0
40,0.0,0,0,0
47,95994.98,0,0,0
37,0.0,0,0,0
23,110741.56,0,1,0
35,0.0,0,0,0
28,0.0,0,1,0
32,0.0,1,1,1
70,96947.58,0,1,1
41,0.0,0,0,0
30,109786.82,1,0,0
35,0.0,1,0,0
31,0.0,0,0,0
39,102721.49,0,1,0
33,69478.57,0,0,1
53,156674.2,0,1,1
56,174506.1,1,1,1
23,166070.48,0,1,0
29,105957.44,0,1,0
36,0.0,0,0,0
40,110340.68,1,0,0
33,0.0,0,0,0
52,135870.01,0,0,0
31,0.0,1,0,0
47,0.0,1,0,0
45,0.0,0,1,0
30,85704.95,1,0,0
42,0.0,1,1,0
38,105435.74,0,1,1
37,0.0,1,1,0
34,108513.25,1,0,0
35,156687.1,0,0,0
31,150604.52,0,0,0
44,155114.9,0,1,0
35,0.0,1,1,0
64,91216.0,1,1,0
61,141784.02,1,0,0
32,127763.24,0,1,0
32,0.0,1,1,0
31,82613.56,0,0,0
32,69423.52,0,1,0
42,86167.82,0,1,0
47,0.0,0,1,1
30,131406.56,1,0,0
44,121898.82,0,1,0
32,77487.2,0,0,0
75,0.0,0,1,0
45,164450.94,0,0,1
33,138705.02,0,0,0
37,132730.17,0,0,0
30,0.0,1,1,0
66,0.0,1,1,0
28,116498.22,0,0,0
41,0.0,0,1,0
35,139979.07,0,1,0
43,127216.31,1,1,0
45,0.0,0,1,1
51,148222.65,0,0,1
41,0.0,0,1,0
38,0.0,0,1,0
30,134152.29,1,0,0
32,111537.23,1,1,1
39,119565.92,0,1,0
29,0.0,0,1,0
38,0.0,1,0,0
46,121063.8,0,0,1
27,124995.98,1,1,0
39,0.0,0,0,0
52,86891.84,0,1,0
38,0.0,1,0,0
43,78022.61,1,0,0
34,154495.79,0,0,0
38,189443.72,1,0,0
31,152926.6,1,1,0
44,142989.69,1,1,1
43,115371.94,0,0,0
37,0.0,1,0,0
38,178056.54,0,0,0
39,206014.94,1,0,1
41,0.0,0,0,0
37,101191.83,1,0,1
55,0.0,1,1,0
31,0.0,0,1,0
33,0.0,0,0,0
37,0.0,1,1,0
32,149814.54,0,0,0
36,115617.24,1,1,0
28,0.0,0,0,0
42,113657.41,1,1,1
39,138160.0,1,0,0
36,117700.86,0,1,0
37,0.0,0,1,0
37,122506.38,1,0,1
58,0.0,1,1,1
59,0.0,0,0,1
39,166501.17,0,1,0
46,89743.05,0,1,1
25,0.0,0,1,0
30,0.0,0,0,0
39,0.0,0,0,0
35,0.0,0,1,1
18,98894.39,1,1,0
37,168735.74,0,0,0
34,0.0,1,0,0
62,133201.17,0,1,1
36,0.0,0,1,0
31,127237.25,1,0,0
36,117864.85,0,0,0
64,153469.26,0,1,1
23,93911.3,0,0,0
46,76597.79,1,1,0
40,79927.36,1,1,0
27,0.0,1,1,0
32,40172.91,1,0,0
33,115195.58,1,0,0
43,116644.29,1,1,0
20,180293.84,1,0,0
30,139872.81,0,1,0
24,34547.82,1,1,0
32,0.0,1,1,0
29,96462.25,1,0,0
40,130334.35,1,1,0
39,119688.81,0,0,0
38,0.0,0,0,0
52,0.0,1,0,1
32,71187.24,1,1,0
47,0.0,0,1,0
37,0.0,0,0,0
38,0.0,0,1,0
39,136422.41,1,1,0
30,0.0,1,0,0
25,0.0,1,1,0
34,0.0,1,1,0
41,153238.88,0,0,0
35,0.0,0,0,0
78,47536.4,1,1,0
32,0.0,0,1,0
36,142882.49,0,0,1
44,0.0,0,1,0
31,160566.11,0,1,0
65,131935.51,1,0,1
38,127678.8,0,0,0
46,105214.58,0,1,1
46,139859.54,0,0,0
38,0.0,0,1,0
34,112324.45,1,1,0
30,134497.27,0,0,0
35,120171.58,0,1,0
23,106012.2,1,0,0
25,0.0,1,0,0
34,0.0,1,1,0
55,0.0,1,1,1
51,0.0,0,0,1
42,119839.69,1,0,1
34,0.0,1,0,0
38,92219.21,0,0,0
48,142055.41,1,0,0
49,29602.08,0,1,1
46,0.0,1,1,0
34,0.0,1,0,0
44,0.0,1,1,0
37,141803.77,1,0,0
24,0.0,1,0,0
42,0.0,1,0,0
47,126589.12,1,1,1
33,108393.35,1,0,0
43,115643.58,0,0,0
48,132876.23,0,0,0
24,110949.41,1,1,0
46,130666.2,1,0,1
45,103821.47,1,1,0
32,0.0,1,1,0
39,0.0,1,0,0
32,132187.73,1,0,0
49,98649.55,0,0,1
38,126444.08,1,0,0
30,154159.51,0,1,0
43,0.0,0,1,0
48,129250.0,1,0,0
45,0.0,0,1,1
33,167733.51,1,1,0
31,56116.3,0,1,0
30,141581.08,0,1,0
50,139675.07,0,0,0
27,66201.96,1,1,0
44,0.0,0,1,1
34,133658.24,0,0,0
25,136202.78,0,0,0
60,131778.08,0,1,1
74,0.0,0,0,0
34,0.0,1,1,0
26,42712.87,1,1,0
28,0.0,0,1,0
57,0.0,0,1,1
31,142631.54,1,0,0
33,141204.65,0,0,0
25,131402.21,0,1,0
39,92636.96,1,1,0
51,0.0,1,1,1
31,102088.68,0,1,1
39,0.0,1,0,0
38,134887.53,1,1,0
48,0.0,1,0,0
28,159900.38,0,0,0
50,102278.79,0,1,0
41,0.0,1,1,0
43,0.0,1,1,0
58,0.0,1,0,0
35,76989.97,1,0,0
23,0.0,1,1,0
35,0.0,0,0,0
39,114491.82,0,1,0
54,144768.94,0,0,1
31,145056.59,1,0,0
50,117206.3,0,0,1
41,138014.4,0,0,0
45,128352.59,1,1,1
23,112568.31,1,1,0
33,0.0,0,0,0
41,176958.46,1,0,0
38,99167.54,0,1,0
42,103210.27,0,1,0
48,104478.12,1,1,1
61,125921.37,1,0,0
35,0.0,1,1,0
48,80697.44,0,0,0
44,161887.81,0,1,0
24,109558.36,0,0,0
38,124271.26,0,0,0
43,0.0,1,0,0
42,190569.23,1,0,0
53,143923.96,0,0,1
48,96542.16,1,0,0
33,0.0,0,0,0
45,139825.56,0,0,1
24,111769.14,0,0,0
37,0.0,0,0,0
30,113672.18,0,0,0
32,147256.86,0,1,0
45,107023.03,0,0,0
37,125529.55,1,0,0
41,0.0,0,1,0
48,131834.8,0,0,1
62,0.0,1,0,0
56,99529.7,1,0,1
35,0.0,1,0,0
27,107303.72,0,0,0
33,72783.42,0,0,0
44,0.0,1,1,0
35,0.0,1,1,0
22,115743.6,0,1,0
43,161256.53,1,0,0
27,0.0,1,0,0
44,0.0,0,0,0
31,0.0,1,0,0
40,162261.01,0,1,0
39,74896.33,0,0,0
54,0.0,0,0,1
35,144037.6,0,0,0
23,93522.2,1,1,0
38,0.0,0,0,0
18,0.0,1,0,0
38,106922.92,1,0,0
26,112972.57,0,0,0
35,123042.0,0,1,1
33,100488.92,1,1,0
44,123322.15,0,1,0
32,0.0,1,0,0
42,68683.68,1,0,0
49,59532.18,0,0,0
43,140260.36,0,1,0
50,88302.65,1,0,0
19,0.0,1,1,0
40,114655.58,0,0,0
42,148283.94,1,1,1
38,0.0,0,1,1
35,0.0,1,1,0
53,123916.67,0,1,1
31,0.0,0,1,0
54,0.0,1,1,1
43,165896.0,0,0,0
32,0.0,0,1,0
36,111168.97,1,0,0
40,103549.24,0,1,1
32,0.0,0,1,0
30,103804.97,1,0,0
45,165901.59,0,0,1
59,119152.1,1,0,0
57,122950.31,1,1,0
51,0.0,1,1,1
49,133384.66,0,0,1
32,0.0,0,0,0
64,0.0,1,0,0
37,158411.95,1,1,1
29,122028.65,1,0,0
35,0.0,1,1,0
64,128751.65,0,1,1
54,133436.52,0,0,0
40,123177.01,0,0,0
59,0.0,0,1,1
37,120328.88,1,1,0
39,130147.98,0,1,1
36,92716.96,1,1,0
48,0.0,0,1,0
34,0.0,1,0,0
40,76914.21,0,0,0
32,106045.92,1,1,0
34,103133.26,1,0,0
38,145974.79,1,0,0
36,0.0,0,1,0
49,0.0,1,1,0
38,0.0,1,1,0
39,0.0,1,0,0
31,0.0,1,1,1
31,139183.06,1,1,0
19,0.0,0,0,0
36,74974.89,1,1,0
44,61691.45,1,0,0
35,121952.75,1,1,0
35,0.0,1,1,0
35,0.0,1,0,0
37,0.0,1,0,0
33,80107.83,1,1,0
45,0.0,1,1,0
40,147856.82,0,0,1
36,0.0,0,0,0
53,65407.16,0,1,1
53,114233.18,1,1,0
37,0.0,0,1,0
53,187602.18,0,1,1
22,156834.34,0,1,0
34,0.0,1,1,0
42,157498.9,1,0,0
44,0.0,0,1,0
41,0.0,1,0,1
34,0.0,0,0,0
35,0.0,0,0,0
19,130274.22,1,0,0
41,0.0,1,1,0
39,149379.66,0,1,0
29,0.0,1,0,0
35,100829.94,1,0,0
32,96408.98,1,1,0
41,0.0,1,0,0
52,0.0,0,0,1
39,0.0,0,0,0
71,149105.08,1,0,0
39,0.0,0,0,0
41,0.0,1,0,0
34,0.0,0,1,0
41,90218.11,0,0,0
33,87347.7,0,1,0
28,0.0,0,0,0
33,137811.75,1,1,0
37,105563.0,0,0,0
38,0.0,0,0,0
26,0.0,0,1,0
31,91125.75,0,0,0
39,0.0,1,0,0
39,0.0,0,0,0
77,135120.56,0,1,0
29,0.0,1,0,0
28,0.0,1,0,0
36,86837.95,1,1,0
26,100446.57,1,0,0
32,0.0,1,1,0
33,0.0,0,1,0
32,0.0,1,1,1
32,114512.59,0,1,0
35,136364.46,0,0,0
31,106260.67,1,0,0
24,146126.75,1,0,0
52,111284.53,1,0,1
42,121056.63,0,1,0
34,128270.56,0,0,0
30,0.0,0,0,0
35,0.0,0,0,0
79,0.0,1,1,0
32,191775.65,0,0,0
35,0.0,0,1,1
34,85141.79,1,0,0
26,126392.18,1,0,0
28,0.0,0,0,0
40,129860.37,0,1,0
53,127642.44,0,1,1
35,0.0,1,1,0
44,125584.17,1,1,1
56,50911.21,0,0,1
29,91955.61,0,0,0
36,84266.44,0,1,0
36,147149.59,1,1,0
36,0.0,0,1,0
23,104822.45,1,1,0
42,146766.72,1,0,0
70,148745.92,1,0,0
27,0.0,0,0,1
48,0.0,0,1,0
35,0.0,1,0,0
41,135203.81,1,1,0
23,93301.97,1,0,0
33,96341.0,0,0,0
44,165326.2,1,0,0
27,0.0,1,0,0
41,99786.2,0,1,0
22,114440.24,1,1,0
36,141573.55,0,0,0
22,0.0,0,1,1
55,133676.65,1,1,0
33,147493.7,0,1,0
54,0.0,0,0,1
29,0.0,0,1,0
37,95022.57,1,1,0
34,0.0,0,1,0
37,0.0,1,0,0
50,149713.61,1,0,1
43,107963.38,0,1,1
40,0.0,0,0,0
32,0.0,0,0,0
37,0.0,1,0,0
43,0.0,0,0,0
33,102017.25,0,1,0
27,0.0,0,1,0
44,0.0,0,0,0
29,96674.55,0,0,0
44,81811.71,0,1,1
33,79281.61,0,0,0
31,0.0,0,0,0
36,122314.39,0,1,0
43,140733.74,1,0,0
49,116933.11,0,0,1
41,165445.04,0,0,0
53,123805.03,0,1,0
37,107548.94,0,0,0
49,111634.29,1,0,0
41,109153.96,1,1,1
34,0.0,0,1,0
34,86055.17,1,0,0
51,98438.23,0,1,1
29,0.0,0,0,0
32,144705.87,0,1,0
31,0.0,1,0,0
41,91612.91,1,0,0
40,0.0,0,0,0
40,0.0,1,1,0
32,192122.84,1,1,1
41,179904.0,1,0,0
59,178058.06,1,0,1
30,176166.56,1,0,0
42,156864.2,0,0,0
44,0.0,1,1,0
30,0.0,0,0,0
33,0.0,1,1,0
34,161588.89,1,0,0
48,109349.29,0,0,1
29,0.0,0,1,0
36,0.0,1,1,0
37,0.0,1,0,1
60,152335.7,0,0,1
51,124662.54,1,1,1
47,91522.04,1,1,0
45,0.0,1,0,0
39,62052.28,1,1,0
32,107871.72,0,0,0
36,99472.76,0,1,1
50,128039.01,1,1,0
33,0.0,1,0,0
33,114634.63,0,1,1
26,56738.47,1,0,1
34,90355.12,0,0,0
36,115725.24,0,0,0
58,114327.59,1,0,0
36,100762.64,0,1,0
40,0.0,0,1,1
39,89039.9,1,0,0
34,78829.53,1,0,0
30,112372.96,1,0,0
81,122029.15,1,0,0
29,157829.12,0,1,0
31,108377.75,1,1,0
54,95507.12,1,1,0
43,127146.68,0,0,0
24,133811.78,0,0,1
36,121092.47,1,0,0
34,126979.75,0,0,0
37,144235.73,0,0,1
38,152582.2,0,1,0
43,172478.15,0,0,1
36,126477.42,0,0,0
43,97473.87,1,0,0
53,138053.67,1,0,0
31,164003.05,1,1,0
47,0.0,1,1,1
62,0.0,1,1,0
39,122486.11,1,1,0
36,0.0,0,0,0
45,53667.44,0,1,0
20,0.0,0,0,0
58,109327.65,1,0,0
34,121151.05,0,0,0
42,101043.63,1,0,0
33,83501.66,0,0,0
33,80462.24,0,0,0
39,0.0,0,0,0
37,109093.41,0,0,0
46,140355.6,1,1,0
42,0.0,1,0,0
45,130170.82,0,0,0
42,0.0,1,1,0
40,109542.29,1,0,0
41,33563.95,0,1,1
36,148795.17,1,0,0
64,0.0,1,0,0
40,174126.75,0,0,1
41,0.0,0,0,0
35,106405.03,1,1,0
38,0.0,1,0,0
30,128393.29,1,0,0
41,127841.52,0,0,0
24,137295.19,1,1,0
55,155828.22,1,1,1
39,0.0,0,0,0
25,144351.86,0,1,0
35,106365.29,1,0,0
35,127801.88,1,0,0
45,122793.96,1,1,0
38,113525.84,0,0,1
23,136100.69,0,1,1
30,0.0,1,0,0
30,140916.81,0,0,0
31,0.0,1,1,0
26,121365.39,1,0,0
36,0.0,0,1,0
35,0.0,0,1,0
47,93578.68,1,0,1
40,0.0,0,0,0
33,115409.6,1,1,0
33,90791.69,1,1,0
62,123681.32,0,1,1
44,92436.86,0,1,0
52,167194.36,1,1,1
36,0.0,1,1,0
44,160838.13,0,0,0
43,0.0,0,0,1
40,144470.77,1,1,0
38,0.0,1,1,0
68,130169.27,1,1,0
35,0.0,1,0,0
43,81076.8,1,0,1
36,0.0,1,0,0
57,101465.31,0,1,1
48,0.0,1,0,0
37,113865.23,1,1,0
46,87603.35,1,1,1
36,120037.96,0,0,0
33,0.0,0,0,0
49,121205.15,1,0,1
47,75408.33,0,0,1
40,0.0,1,0,0
40,0.0,0,1,1
35,0.0,0,1,0
50,121818.84,1,0,0
29,0.0,0,1,0
34,141806.0,1,0,0
51,61354.14,0,1,1
53,124954.94,1,1,1
68,95039.12,1,1,1
29,103417.74,1,1,0
45,0.0,0,0,0
40,43028.77,0,0,0
44,119638.21,1,1,1
37,122689.51,0,0,1
44,0.0,0,0,0
37,73179.34,1,0,0
38,171913.87,0,1,1
38,0.0,1,0,0
33,92659.2,0,0,0
34,137239.17,1,1,1
46,102955.14,0,1,0
61,65190.29,1,1,1
29,96863.52,1,1,0
34,154983.98,0,0,0
59,106819.65,1,0,0
38,128578.52,1,0,0
63,126473.33,1,1,0
38,110570.78,0,1,0
50,0.0,1,0,0
29,0.0,0,0,0
33,0.0,1,1,0
44,0.0,0,1,0
30,111099.79,0,0,0
29,0.0,0,1,0
25,100913.57,0,0,0
26,0.0,1,0,0
42,16893.59,1,0,0
38,122267.85,0,0,0
32,125685.79,1,0,0
36,127397.34,0,0,0
38,105271.56,1,0,0
28,115265.14,0,1,0
36,0.0,0,0,0
31,0.0,1,0,0
23,139542.82,1,0,0
46,111512.75,0,1,1
37,148466.93,1,0,0
29,0.0,0,0,0
35,108155.49,0,1,0
42,0.0,0,1,0
41,84622.13,1,0,0
41,146997.64,0,1,0
47,0.0,0,1,0
27,98590.25,0,1,0
26,0.0,1,1,0
45,134980.74,1,1,1
79,108078.56,1,1,0
29,0.0,1,1,0
42,0.0,0,1,0
35,106836.67,0,0,0
29,102490.27,1,0,0
34,112746.54,0,0,0
38,125487.89,0,0,0
25,142862.21,1,0,0
37,0.0,0,1,0
34,0.0,0,0,0
35,79388.33,1,0,0
37,0.0,1,0,0
29,0.0,1,0,0
31,107784.65,1,1,0
41,142880.28,0,1,1
38,149571.94,0,1,0
49,142767.39,1,0,0
49,121537.71,0,0,1
50,0.0,0,0,0
43,0.0,0,0,1
42,89838.71,0,0,1
45,103399.87,0,0,0
30,0.0,0,1,0
43,136855.94,0,0,0
39,0.0,0,1,1
55,140891.46,1,1,1
37,0.0,0,0,0
46,89364.91,1,1,0
29,146011.4,0,1,0
20,0.0,1,0,0
29,145294.08,0,0,0
45,106000.12,0,1,1
26,0.0,0,1,0
58,0.0,1,1,0
20,104508.77,0,0,0
58,127539.3,1,1,1
44,0.0,1,0,0
51,96891.46,0,0,1
32,78535.25,0,1,0
37,112712.17,0,1,0
55,119618.42,1,0,0
28,0.0,0,1,0
33,74963.5,1,1,0
26,138023.79,1,0,0
28,0.0,1,1,0
47,185513.67,0,1,0
60,185648.56,0,0,1
49,102286.6,0,1,1
38,128015.83,0,0,0
31,39539.39,0,0,0
40,0.0,1,0,0
37,77608.46,1,0,0
26,141462.13,0,0,0
35,0.0,0,1,0
27,131691.33,0,0,0
29,93833.86,1,0,0
46,137933.39,1,1,0
54,105770.14,1,0,1
54,0.0,1,1,0
38,0.0,1,1,1
38,166328.65,1,1,0
42,164307.77,0,1,0
38,163965.69,1,0,0
40,125608.72,0,0,0
66,0.0,0,1,0
37,118433.94,1,0,0
55,98488.08,0,1,1
40,0.0,1,0,0
64,98362.35,1,1,0
51,144237.91,0,1,1
34,0.0,1,0,0
47,0.0,0,0,1
29,105767.28,0,1,0
32,0.0,0,0,0
48,0.0,0,1,0
31,0.0,1,0,1
25,134467.26,1,1,0
38,138515.02,1,0,0
32,128647.98,0,0,0
38,121858.98,0,1,0
70,0.0,1,0,0
49,120108.56,1,1,0
37,196853.62,1,1,0
35,121418.62,1,1,0
36,0.0,1,0,0
29,0.0,0,1,0
42,97495.8,0,1,0
42,0.0,0,1,0
33,127343.4,1,0,0
50,158633.61,0,1,0
55,0.0,0,0,0
69,183744.98,1,1,0
44,0.0,1,0,0
46,0.0,0,0,0
31,79962.92,0,0,0
36,0.0,1,1,0
36,0.0,1,0,0
33,140956.99,0,0,0
43,0.0,1,1,0
29,0.0,1,0,1
30,145241.63,1,0,0
31,138008.06,0,0,0
31,0.0,1,1,0
39,0.0,1,0,0
37,0.0,0,0,0
38,0.0,0,0,0
34,0.0,0,0,0
29,127570.93,0,1,0
28,0.0,1,1,0
27,107812.67,1,1,1
22,91560.58,0,0,0
34,121303.77,1,0,0
43,161546.68,1,0,0
35,128415.45,0,1,0
31,57530.06,1,1,1
38,0.0,1,0,0
28,142243.54,0,1,0
39,138341.51,0,1,1
32,0.0,0,0,0
30,0.0,1,1,1
30,0.0,0,0,0
41,146466.46,0,0,0
36,0.0,0,0,0
58,0.0,1,1,0
39,0.0,1,1,0
29,120307.58,1,1,0
27,87637.26,0,0,0
38,94652.04,1,0,0
22,114415.84,1,1,0
71,0.0,1,1,0
40,84315.02,0,0,0
27,0.0,0,1,0
42,93955.83,0,0,0
36,67087.69,0,0,0
22,101528.61,0,1,1
30,110824.52,1,0,0
33,0.0,1,1,0
28,179960.2,0,0,0
38,134006.77,0,0,0
37,121532.17,1,1,0
38,0.0,1,1,0
38,0.0,1,1,0
35,129717.3,0,0,0
22,94762.16,1,0,0
55,155196.17,1,0,1
29,129514.99,1,0,0
57,113386.36,1,1,1
24,0.0,1,0,1
43,172196.23,1,0,0
28,97612.12,1,0,0
20,104719.94,0,0,0
38,0.0,0,1,0
37,139592.98,0,0,1
29,0.0,0,1,0
22,139096.85,0,1,0
72,140301.72,1,1,0
43,0.0,0,0,0
66,0.0,1,0,0
39,111233.09,1,0,0
23,0.0,0,0,0
29,147737.63,1,0,0
35,0.0,1,0,0
40,125725.02,1,0,0
38,128289.7,0,0,1
46,0.0,0,1,1
49,88826.07,1,1,1
41,143443.61,0,1,1
68,0.0,1,1,1
29,0.0,0,0,0
26,149134.46,1,0,0
30,124119.54,0,0,0
44,116822.7,0,0,0
24,103219.47,0,1,0
41,0.0,0,0,0
40,81954.6,1,1,1
37,95196.26,0,1,1
43,0.0,1,0,0
38,0.0,1,0,0
32,136555.01,1,1,0
59,0.0,1,0,0
39,119452.03,1,0,0
44,0.0,1,0,1
24,69881.09,1,1,0
39,0.0,1,0,0
44,0.0,1,1,0
27,0.0,0,1,0
20,204223.03,0,0,0
63,110314.21,0,1,1
48,163760.82,0,1,1
31,141069.18,1,1,0
38,115934.74,1,0,0
52,151457.88,1,0,0
35,154206.07,1,1,0
26,89928.99,0,1,0
30,89182.09,1,0,0
41,79706.25,0,0,0
44,0.0,0,1,1
27,0.0,0,1,0
31,117799.28,1,0,0
26,0.0,0,0,0
28,0.0,0,0,0
34,146422.22,0,0,1
33,150186.22,1,0,0
40,100275.88,0,0,1
47,0.0,0,0,1
32,147493.89,0,0,0
43,0.0,0,0,0
42,0.0,1,1,0
29,121823.4,1,0,0
40,0.0,1,1,0
31,113688.63,0,0,1
40,100471.34,1,1,0
28,100032.52,0,1,1
31,0.0,0,0,0
32,116358.0,0,0,0
23,163549.63,1,1,0
51,99183.9,1,0,0
53,131955.07,1,1,1
41,134177.06,0,1,0
38,0.0,0,1,0
30,0.0,1,0,0
19,0.0,1,0,0
56,94348.94,0,1,1
32,155584.21,1,1,0
28,0.0,0,1,0
41,0.0,1,1,0
32,170661.47,1,0,0
29,185544.36,0,1,0
44,52831.13,1,1,1
51,97750.07,1,0,1
36,114007.5,0,0,0
71,104308.77,1,1,0
33,84719.13,1,1,0
39,0.0,0,0,0
39,140236.98,1,0,0
25,0.0,1,0,0
42,75302.85,0,1,0
27,0.0,0,0,0
51,104760.82,1,1,1
49,0.0,0,1,1
31,113693.0,0,1,0
36,174180.39,0,1,0
42,115766.26,0,0,1
40,0.0,0,1,0
48,0.0,0,1,0
72,121215.9,1,1,0
45,144677.19,0,0,1
36,115350.63,1,0,0
40,105683.63,0,0,0
37,135179.49,0,0,0
31,117551.23,0,0,0
25,157404.02,0,0,0
36,77910.23,0,0,0
25,110942.9,0,0,0
40,0.0,1,1,0
32,179305.09,1,0,0
31,150593.59,1,0,0
43,123815.86,1,1,1
59,0.0,1,1,1
25,69385.17,0,1,0
27,138032.15,0,0,0
41,0.0,1,0,0
29,0.0,1,0,0
46,143500.82,0,1,1
29,119670.18,0,1,0
33,99106.73,0,0,0
24,120135.55,1,0,0
39,0.0,0,1,0
55,120905.03,1,1,1
57,0.0,0,1,1
34,102277.52,0,1,1
55,125292.53,1,1,1
42,0.0,0,0,0
51,101629.3,0,1,0
47,171937.27,1,0,0
47,0.0,0,0,0
25,0.0,0,0,0
34,0.0,0,0,0
31,129743.75,0,0,0
32,0.0,1,0,1
41,151191.31,0,0,1
32,102630.13,1,0,0
57,114023.64,1,1,1
41,124227.14,1,0,0
23,0.0,1,1,0
35,80285.16,0,0,1
31,175477.15,1,0,0
29,132144.35,0,1,0
47,136911.07,1,0,1
31,133299.67,1,0,0
39,0.0,0,0,0
42,117691.0,1,0,1
35,0.0,0,0,0
46,0.0,0,0,0
37,133199.71,1,1,0
51,135506.58,1,0,1
33,127154.14,1,0,0
39,0.0,1,0,0
42,49508.79,1,1,0
41,0.0,1,0,0
62,75051.49,0,1,1
52,123925.23,0,0,1
41,0.0,1,0,1
33,153819.58,0,0,1
39,0.0,1,1,0
30,0.0,1,0,0
23,70417.79,1,1,0
38,111484.88,1,0,0
38,146343.98,1,0,0
72,160541.0,1,0,0
27,130274.26,0,0,0
21,98993.02,1,1,0
36,0.0,0,0,0
32,141827.33,1,0,0
40,110054.45,1,1,0
28,0.0,1,0,0
28,0.0,0,0,0
36,98088.09,1,1,1
48,118317.27,0,0,1
22,0.0,0,0,0
54,99774.5,0,0,1
32,0.0,0,1,0
38,0.0,0,1,1
27,133806.54,0,1,0
44,0.0,0,0,1
32,124993.29,1,0,0
44,157622.58,1,1,0
48,126111.61,1,0,0
42,161651.37,1,0,0
40,142856.95,0,1,0
44,111100.98,1,0,1
35,102918.38,1,0,0
30,0.0,0,1,0
47,0.0,0,0,0
37,0.0,0,0,0
22,125265.61,1,0,0
37,82500.28,1,0,0
64,175754.87,1,1,0
47,109387.33,0,1,0
37,100443.36,1,0,0
54,83102.72,1,1,0
28,0.0,1,0,0
28,0.0,0,1,0
40,0.0,0,1,0
48,115290.27,0,1,1
42,0.0,0,1,0
40,140197.71,0,1,0
28,105245.34,1,1,0
50,0.0,1,0,0
32,0.0,1,0,0
35,142296.13,1,0,0
56,99097.33,1,1,1
28,171069.39,1,0,0
39,0.0,0,1,0
31,102523.88,1,1,0
35,0.0,1,0,0
44,143391.07,0,0,1
44,106022.73,0,1,0
36,0.0,0,1,0
36,128960.21,1,0,0
35,0.0,0,1,0
48,0.0,0,1,0
24,0.0,0,1,0
25,126442.59,0,1,0
51,0.0,1,0,0
37,127261.35,0,0,0
32,0.0,0,1,0
33,0.0,0,1,0
34,0.0,0,1,0
30,73481.05,1,0,0
34,160515.37,0,0,0
61,149525.34,0,1,0
43,166522.78,0,0,1
29,135536.5,0,0,0
43,120481.69,0,1,1
28,103421.32,1,0,0
33,135658.73,1,0,0
36,0.0,1,1,0
28,191402.82,0,0,0
50,94504.35,1,0,0
44,126147.84,1,1,1
46,0.0,1,1,0
33,0.0,0,0,0
43,87624.03,0,0,0
45,153697.53,0,1,1
25,0.0,0,1,0
39,0.0,0,0,0
45,116585.97,0,1,1
34,134464.58,0,0,0
62,83008.31,1,0,0
35,113635.16,0,0,0
36,0.0,0,1,0
41,122552.48,1,0,0
31,118899.45,0,0,0
29,99713.87,0,1,0
36,0.0,0,1,0
36,134208.22,1,1,0
41,85906.65,0,1,0
32,137714.25,1,0,0
33,160777.9,1,0,0
45,0.0,1,0,0
21,0.0,0,0,0
25,102585.88,1,0,0
39,102556.18,0,1,1
42,126772.57,1,0,0
38,158373.23,1,1,0
34,0.0,0,1,0
42,141927.1,1,0,0
47,109876.82,0,0,1
34,0.0,1,1,0
44,111369.79,1,0,0
35,116969.35,0,0,0
34,136729.51,0,1,0
44,152086.15,1,1,1
46,0.0,0,0,0
28,127289.28,0,0,0
45,119852.01,0,0,1
38,0.0,1,0,0
41,0.0,1,1,0
35,0.0,1,0,0
35,117183.74,1,1,0
33,129907.63,1,0,0
78,0.0,1,1,0
36,145387.32,1,1,1
35,124616.23,1,0,0
31,0.0,0,0,0
48,95808.19,0,1,1
35,0.0,0,0,0
42,0.0,1,1,0
36,117152.3,0,1,0
35,106250.72,0,0,0
27,111837.78,1,1,0
47,97023.21,1,0,0
31,137687.72,0,1,0
40,113348.5,1,1,0
24,122109.78,1,0,0
32,120452.4,0,0,0
53,0.0,1,1,0
34,65812.35,1,0,0
40,54428.37,0,1,1
75,0.0,1,1,0
33,0.0,0,0,0
48,143279.58,0,1,1
32,103846.65,0,0,0
37,125190.86,1,0,0
33,0.0,1,1,0
65,38340.02,0,0,1
28,123802.98,1,1,0
37,96651.03,1,0,0
33,0.0,0,0,0
39,0.0,0,0,0
43,133237.21,0,0,1
61,142105.35,1,1,0
37,166115.42,0,0,0
